row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
24429,109697,"ENSG00000215808","RP11-371I1.2",339535
24430,,"ENSG00000215811","RP5-915N17.9",
24431,,"ENSG00000215812","ZNF847P",
24432,,"ENSG00000215817","ZC3H11B",
24433,,"ENSG00000215819","KRT18P12",
24434,,"ENSG00000215833","RP5-968D22.2",
24435,77737,"ENSG00000215834","FMO9P",116123
24436,,"ENSG00000215835","RP11-7G12.2",
24437,,"ENSG00000215837","SDHAP2",
24438,133860,"ENSG00000215838","RP11-466F5.5",440700
24439,,"ENSG00000215840","RP11-122G18.7",
24440,,"ENSG00000215841","RP11-800A3.2",
24441,1000614,"ENSG00000215845","TSTD1",100131187
24442,,"ENSG00000215846","RP11-550P17.1",
24443,79162,"ENSG00000215853","RPTN",126638
24444,,"ENSG00000215857","AL138795.1",
24445,,"ENSG00000215859","RP6-74O6.2",
24446,182017,"ENSG00000215860","PDZK1P1",728939
24447,,"ENSG00000215861","WI2-1896O14.1",
24448,,"ENSG00000215863","RP11-495P10.2",
24449,,"ENSG00000215864","NBPF7",
24450,,"ENSG00000215866","RP11-426L16.8",
24451,,"ENSG00000215867","RP4-773A18.2",
24452,1003079,"ENSG00000215869","RP11-364B6.1",100129138
24453,,"ENSG00000215871","RP5-837M10.1",
24454,,"ENSG00000215873","FEN1P1",
24455,,"ENSG00000215874","CAPNS1P1",
24456,,"ENSG00000215875","ST13P20",
24457,,"ENSG00000215878","RP3-422G23.2",
24458,,"ENSG00000215881","RP11-65D24.1",
24459,149623,"ENSG00000215883","CYB5RL",606495
24460,,"ENSG00000215887","ZNF859P",
24461,,"ENSG00000215889","SKINTL",
24462,,"ENSG00000215893","RP4-635E8.1",
24463,,"ENSG00000215895","RP11-334L9.1",
24464,182134,"ENSG00000215897","ZBTB8B",728116
24465,,"ENSG00000215899","RP11-439L8.2",
24466,,"ENSG00000215900","SEPW1P",
24467,,"ENSG00000215902","AL353354.1",
24468,,"ENSG00000215905","RP11-4M23.7",
24469,150735,"ENSG00000215906","LACTBL1",646262
24470,59000,"ENSG00000215908","CROCCP2",84809
24471,,"ENSG00000215909","RP4-597A16.3",
24472,157122043,"ENSG00000215910","C1orf167",100506310
24473,124075,"ENSG00000215912","TTC34",100287898
24474,8445,"ENSG00000215914","MMP23A",8511
24475,85504,"ENSG00000215915","ATAD3C",219293
24476,,"ENSG00000215920","AC104012.1",
24477,,"ENSG00000215921","AL731568.1",
24478,,"ENSG00000215922","AC092965.1",
24479,,"ENSG00000215923","AC007528.1",
24480,,"ENSG00000215924","BX284613.1",
24481,,"ENSG00000215925","AL157788.1",
24482,,"ENSG00000215926","MIR941-3",
24483,,"ENSG00000215930","MIR942",
24484,,"ENSG00000215933","BX119917.1",
24485,,"ENSG00000215934","AC013731.1",
24486,,"ENSG00000215937","hsa-mir-220b",
24487,1013761,"ENSG00000215938","MIR190B",100126346
24488,1013732,"ENSG00000215939","MIR873",100126316
24489,,"ENSG00000215941","AC116038.1",
24490,,"ENSG00000215942","AC009226.1",
24491,1013757,"ENSG00000215943","MIR892A",100126342
24492,,"ENSG00000215944","AC136188.1",
24493,,"ENSG00000215945","AC079089.1",
24494,,"ENSG00000215946","MIR941-1",
24495,,"ENSG00000215948","AC055873.1",
24496,,"ENSG00000215952","MIR921",
24497,,"ENSG00000215953","AC026700.1",
24498,,"ENSG00000215954","AP002884.1",
24499,1013716,"ENSG00000215957","MIR300",100126297
24500,,"ENSG00000215958","AC021818.1",
24501,,"ENSG00000215960","AC068292.1",
24502,1013768,"ENSG00000215961","MIR297",100126354
24503,,"ENSG00000215964","AC055813.1",
24504,1013727,"ENSG00000215966","MIR876",100126310
24505,,"ENSG00000215968","AC080164.1",
24506,,"ENSG00000215972","AL360176.1",
24507,1013765,"ENSG00000215973","MIR933",100126350
24508,,"ENSG00000215976","AC078819.2",
24509,,"ENSG00000215977","AC130365.1",
24510,,"ENSG00000215979","AL021917.1",
24511,,"ENSG00000215983","AC092756.1",
24512,,"ENSG00000215984","AC110769.1",
24513,,"ENSG00000215987","AC117372.1",
24514,,"ENSG00000215991","MIR208B",
24515,,"ENSG00000215993","AC079603.1",
24516,,"ENSG00000215996","AC017084.1",
24517,,"ENSG00000215998","MIR935",
24518,,"ENSG00000215999","AC023510.1",
24519,1013720,"ENSG00000216001","MIR450B",100126302
24520,,"ENSG00000216002","AC092576.1",
24521,,"ENSG00000216004","AL359832.1",
24522,1013723,"ENSG00000216005","MIR888",100126306
24523,,"ENSG00000216009","MIR874",
24524,,"ENSG00000216011","AC007682.1",
24525,,"ENSG00000216013","AC092047.1",
24526,,"ENSG00000216014","AL512505.1",
24527,,"ENSG00000216015","AL354936.1",
24528,,"ENSG00000216017","AL139429.1",
24529,,"ENSG00000216020","AC026320.1",
24530,,"ENSG00000216022","AC068062.1",
24531,,"ENSG00000216027","AC095061.1",
24532,1013715,"ENSG00000216031","MIR298",100126296
24533,,"ENSG00000216032","AL445258.1",
24534,1013742,"ENSG00000216035","MIR938",100126327
24535,,"ENSG00000216036","AC034154.1",
24536,,"ENSG00000216037","AL356479.1",
24537,1013737,"ENSG00000216042","MIR922",100126321
24538,,"ENSG00000216045","MIR548W",
24539,,"ENSG00000216047","AL135784.1",
24540,,"ENSG00000216049","AP003971.1",
24541,,"ENSG00000216054","AC019201.1",
24542,,"ENSG00000216055","AC097372.1",
24543,1013756,"ENSG00000216056","MIR891A",100126341
24544,,"ENSG00000216058","MIR944",
24545,,"ENSG00000216060","MIR934",
24546,1013722,"ENSG00000216064","MIR891B",100126304
24547,,"ENSG00000216067","AC104457.1",
24548,1013726,"ENSG00000216069","MIR875",100126309
24549,,"ENSG00000216070","AL158155.1",
24550,,"ENSG00000216072","AL589736.1",
24551,,"ENSG00000216073","AP003730.1",
24552,1013721,"ENSG00000216075","MIR890",100126303
24553,,"ENSG00000216076","AC002066.1",
24554,,"ENSG00000216077","MIR887",
24555,,"ENSG00000216081","AC010146.1",
24556,,"ENSG00000216083","MIR936",
24557,,"ENSG00000216084","AC131213.1",
24558,,"ENSG00000216085","AC005048.1",
24559,,"ENSG00000216088","AL157830.1",
24560,,"ENSG00000216089","AC105316.1",
24561,,"ENSG00000216090","MIR937",
24562,,"ENSG00000216093","AC009305.1",
24563,1013743,"ENSG00000216095","MIR940",100126328
24564,,"ENSG00000216097","AL357060.1",
24565,1013724,"ENSG00000216098","MIR892B",100126307
24566,1013760,"ENSG00000216099","MIR889",100126345
24567,,"ENSG00000216100","AC090282.1",
24568,,"ENSG00000216101","MIR877",
24569,,"ENSG00000216102","AC008752.1",
24570,,"ENSG00000216105","MIR943",
24571,,"ENSG00000216109","AL713999.1",
24572,,"ENSG00000216112","AC092675.1",
24573,,"ENSG00000216113","AP001572.1",
24574,,"ENSG00000216114","AL033403.1",
24575,,"ENSG00000216115","AC017083.1",
24576,,"ENSG00000216116","AC117479.1",
24577,,"ENSG00000216119","AC046130.1",
24578,,"ENSG00000216123","AC012119.1",
24579,,"ENSG00000216125","AC109496.1",
24580,,"ENSG00000216127","AC011407.1",
24581,,"ENSG00000216131","AC025284.1",
24582,,"ENSG00000216132","AL118506.1",
24583,,"ENSG00000216133","MIR939",
24584,,"ENSG00000216135","MIR885",
24585,,"ENSG00000216136","AC108697.1",
24586,,"ENSG00000216137","AL590138.1",
24587,,"ENSG00000216141","MIR941-4",
24588,,"ENSG00000216144","AL136373.1",
24589,,"ENSG00000216150","AL590618.1",
24590,,"ENSG00000216151","hsa-mir-220c",
24591,,"ENSG00000216154","AC109357.1",
24592,,"ENSG00000216157","AL611946.1",
24593,,"ENSG00000216162","AL121988.1",
24594,,"ENSG00000216164","AL118506.2",
24595,,"ENSG00000216166","AC131160.1",
24596,,"ENSG00000216168","AC100832.1",
24597,,"ENSG00000216169","AC098650.1",
24598,1022938,"ENSG00000216171","MIR513C",100302114
24599,,"ENSG00000216173","AL132819.1",
24600,1013725,"ENSG00000216179","MIR541",100126308
24601,,"ENSG00000216181","AL391056.1",
24602,,"ENSG00000216182","AL137024.1",
24603,,"ENSG00000216183","AC005926.1",
24604,,"ENSG00000216184","AC048346.1",
24605,,"ENSG00000216190","AC006559.1",
24606,,"ENSG00000216191","AC009234.1",
24607,1013736,"ENSG00000216192","MIR920",100126320
24608,,"ENSG00000216193","AC008069.1",
24609,,"ENSG00000216194","AC130360.1",
24610,1013767,"ENSG00000216195","MIR941-2",100126352
24611,,"ENSG00000216197","AP001623.1",
24612,,"ENSG00000216204","AC018607.1",
24613,,"ENSG00000216205","AC036178.1",
24614,,"ENSG00000216206","AF228730.1",
24615,,"ENSG00000216265","RP1-111D6.1",
24616,,"ENSG00000216285","RP11-490H24.5",
24617,81466,"ENSG00000216306","KRT19P2",160313
24618,,"ENSG00000216307","RP3-400B16.2",
24619,,"ENSG00000216316","RP3-354N19.3",
24620,,"ENSG00000216324","RP3-382I10.2",
24621,,"ENSG00000216331","HIST1H1PS1",
24622,,"ENSG00000216347","RP3-334F4.2",
24623,,"ENSG00000216352","RP11-486E2.1",
24624,,"ENSG00000216359","RP11-360O19.1",
24625,,"ENSG00000216360","RP1-182O16.2",
24626,,"ENSG00000216364","MRPL42P2",
24627,,"ENSG00000216365","RP1-257B21.1",
24628,,"ENSG00000216368","RP3-486D24.1",
24629,,"ENSG00000216378","RP3-344J20.1",
24630,,"ENSG00000216412","RP3-405J24.1",
24631,,"ENSG00000216425","AC004066.2",
24632,,"ENSG00000216436","HIST1H2APS1",
24633,,"ENSG00000216439","DUTP5",
24634,,"ENSG00000216444","RP11-472G23.6",
24635,,"ENSG00000216471","RP11-112L15.3",
24636,,"ENSG00000216475","RP1-91J24.1",
24637,,"ENSG00000216480","RP3-393E18.1",
24638,10290,"ENSG00000216490","IFI30",10437
24639,,"ENSG00000216516","RP11-317M22.1",
24640,,"ENSG00000216518","RP3-417O22.1",
24641,,"ENSG00000216519","RP3-406A7.1",
24642,,"ENSG00000216522","AC011718.1",
24643,,"ENSG00000216523","RP3-435K13.1",
24644,,"ENSG00000216548","RP11-471B18.1",
24645,,"ENSG00000216560","RP3-368B9.1",
24646,,"ENSG00000216568","RP11-45G20.1",
24647,80631,"ENSG00000216588","IGSF23",147710
24648,,"ENSG00000216613","RP3-406A7.5",
24649,,"ENSG00000216616","RP11-550C4.4",
24650,,"ENSG00000216621","RP11-244K5.4",
24651,,"ENSG00000216624","GAPDHP72",
24652,,"ENSG00000216629","OR2W4P",
24653,,"ENSG00000216636","RP3-391O22.2",
24654,,"ENSG00000216639","RP3-355L5.3",
24655,,"ENSG00000216642","RP1-95L4.3",
24656,170087,"ENSG00000216649","GAGE12E",729431
24657,,"ENSG00000216657","RP3-406P24.1",
24658,,"ENSG00000216663","RP11-506B6.5",
24659,,"ENSG00000216671","CCNYL3",
24660,,"ENSG00000216676","RP1-15D7.1",
24661,,"ENSG00000216687","RP11-278J20.2",
24662,,"ENSG00000216708","RP1-53C18.2",
24663,,"ENSG00000216710","COX6A1P3",
24664,,"ENSG00000216713","MTND4P13",
24665,,"ENSG00000216718","RP3-522P13.1",
24666,,"ENSG00000216721","AC093850.1",
24667,,"ENSG00000216723","RP11-446G24.4",
24668,,"ENSG00000216740","ANXA2P3",
24669,,"ENSG00000216753","HMGA1P7",
24670,,"ENSG00000216754","RP1-190J20.2",
24671,,"ENSG00000216762","VN1R13P",
24672,181861,"ENSG00000216775","RP1-152L7.5",730101
24673,,"ENSG00000216777","PRRC2CP1",
24674,,"ENSG00000216781","RP1-290I10.2",
24675,,"ENSG00000216802","RP11-390P2.2",
24676,,"ENSG00000216809","RP11-57K17.1",
24677,,"ENSG00000216811","RP1-69B13.2",
24678,,"ENSG00000216813","RP11-812I20.2",
24679,,"ENSG00000216817","RP1-244F1.2",
24680,,"ENSG00000216819","RP1-40E16.8",
24681,,"ENSG00000216824","ZNF736P10Y",
24682,,"ENSG00000216829","BX005214.1",
24683,,"ENSG00000216835","RBMXP1",
24684,,"ENSG00000216844","AC009494.3",
24685,,"ENSG00000216853","RP3-399J4.1",
24686,,"ENSG00000216854","RP11-472M19.3",
24687,,"ENSG00000216859","RP11-448N11.1",
24688,94681,"ENSG00000216863","LY86-AS1",285780
24689,,"ENSG00000216866","RPS2P55",
24690,,"ENSG00000216867","AC114776.1",
24691,,"ENSG00000216895","AC009403.2",
24692,,"ENSG00000216901","AL022393.7",
24693,,"ENSG00000216902","RP1-161C16.1",
24694,,"ENSG00000216904","RP1-132N8.1",
24695,,"ENSG00000216906","RP11-350J20.9",
24696,,"ENSG00000216913","RP4-753D5.3",
24697,,"ENSG00000216915","RP1-97D16.1",
24698,,"ENSG00000216917","RP5-988G15.1",
24699,94468,"ENSG00000216921","AC131097.4",285095
24700,85694,"ENSG00000216937","CCDC7",221016
24701,,"ENSG00000216938","GS1-541M1.1",
24702,,"ENSG00000216966","RP11-568A7.1",
24703,,"ENSG00000216968","RP1-193B12.5",
24704,,"ENSG00000216977","RP11-294H11.4",
24705,,"ENSG00000216990","HSPD1P10",
24706,,"ENSG00000216998","CYP2AC1P",
24707,,"ENSG00000217004","RP3-329A5.1",
24708,,"ENSG00000217019","RP11-721G11.1",
24709,,"ENSG00000217026","RPL10P1",
24710,,"ENSG00000217027","RP1-83M4.2",
24711,,"ENSG00000217030","RP11-428J1.2",
24712,,"ENSG00000217041","RP11-346C16.1",
24713,,"ENSG00000217044","RP11-331O9.4",
24714,,"ENSG00000217060","RP11-30P6.1",
24715,,"ENSG00000217067","RP11-448N11.2",
24716,,"ENSG00000217075","AC007401.2",
24717,,"ENSG00000217078","RP1-13D10.3",
24718,,"ENSG00000217083","RP1-245M18.2",
24719,,"ENSG00000217085","HMGB3P19",
24720,,"ENSG00000217089","RP11-536L15.1",
24721,,"ENSG00000217094","RP11-460H18.1",
24722,,"ENSG00000217120","RP1-76C18.1",
24723,61015,"ENSG00000217128","FNIP1",96459
24724,,"ENSG00000217130","RP3-375P9.2",
24725,,"ENSG00000217135","RP1-140K8.3",
24726,,"ENSG00000217139","RP11-129H15.4",
24727,,"ENSG00000217159","RP1-221C16.7",
24728,,"ENSG00000217160","RP11-331O9.1",
24729,,"ENSG00000217165","RP1-202I21.5",
24730,,"ENSG00000217169","RP11-76H14.4",
24731,,"ENSG00000217178","RP11-9G10.1",
24732,,"ENSG00000217179","MTCYBP2",
24733,,"ENSG00000217181","RP11-360O19.5",
24734,,"ENSG00000217195","RP11-277I20.2",
24735,,"ENSG00000217227","RP1-319M7.2",
24736,,"ENSG00000217228","RP1-152L7.1",
24737,,"ENSG00000217231","RP3-340H11.2",
24738,1002753,"ENSG00000217236","SP9",100131390
24739,,"ENSG00000217239","RP1-182O16.1",
24740,,"ENSG00000217241","CBX3P9",
24741,,"ENSG00000217258","AC007249.3",
24742,,"ENSG00000217261","POM121L4P",
24743,,"ENSG00000217268","RP11-374N7.1",
24744,,"ENSG00000217272","RP1-263J7.2",
24745,,"ENSG00000217275","RPS10P1",
24746,,"ENSG00000217289","AC018865.5",
24747,,"ENSG00000217314","UQCRFS1P3",
24748,,"ENSG00000217315","OR2W2P",
24749,,"ENSG00000217325","RP11-753G20.1",
24750,,"ENSG00000217327","RPS7P5",
24751,,"ENSG00000217330","SSXP10",
24752,,"ENSG00000217331","RP11-304C16.3",
24753,,"ENSG00000217334","RP11-33E24.3",
24754,,"ENSG00000217340","AL023807.2",
24755,,"ENSG00000217372","RP3-468K3.1",
24756,,"ENSG00000217377","AK4P5",
24757,,"ENSG00000217379","RP11-254A17.1",
24758,,"ENSG00000217385","PSMC1P11",
24759,,"ENSG00000217404","RP1-179E13.1",
24760,,"ENSG00000217408","RP3-501N12.3",
24761,,"ENSG00000217414","RP11-528A10.2",
24762,,"ENSG00000217416","ISCA1P1",
24763,151891,"ENSG00000217442","SYCE3",644186
24764,,"ENSG00000217447","RP3-366N23.4",
24765,,"ENSG00000217455","AC091801.1",
24766,,"ENSG00000217477","RP11-184C23.1",
24767,,"ENSG00000217482","HMGB1P17",
24768,,"ENSG00000217483","RP11-135M8__A.1",
24769,,"ENSG00000217488","RP11-474L11.5",
24770,,"ENSG00000217495","RP1-95L4.2",
24771,,"ENSG00000217512","RP11-477E3.2",
24772,,"ENSG00000217514","RP3-495O10.1",
24773,,"ENSG00000217527","RP3-483K16.2",
24774,,"ENSG00000217539","IQCB2P",
24775,30674,"ENSG00000217555","CKLF",51192
24776,,"ENSG00000217557","RP11-157L10.1",
24777,,"ENSG00000217566","TDGF1P4",
24778,157130564,"ENSG00000217576","THSD1P1",100887750
24779,,"ENSG00000217585","RP1-13D10.5",
24780,,"ENSG00000217609","AC110079.1",
24781,,"ENSG00000217612","RP1-28C20.1",
24782,,"ENSG00000217624","RP11-204C16.4",
24783,,"ENSG00000217631","RP1-142O9.2",
24784,,"ENSG00000217643","AC064847.2",
24785,,"ENSG00000217644","RP4-803A2.1",
24786,,"ENSG00000217646","HIST1H2BPS2",
24787,,"ENSG00000217648","RP1-95L4.4",
24788,,"ENSG00000217653","RP11-63K6.1",
24789,,"ENSG00000217680","RP11-415D17.1",
24790,,"ENSG00000217684","RP11-65C6.1",
24791,,"ENSG00000217686","NUS1P4",
24792,,"ENSG00000217702","AC073263.1",
24793,,"ENSG00000217707","RP1-40E16.4",
24794,,"ENSG00000217716","RPS10P3",
24795,,"ENSG00000217718","AC064847.4",
24796,,"ENSG00000217733","CCT7P1",
24797,,"ENSG00000217746","RP1-303A1.1",
24798,,"ENSG00000217751","RP1-313I6.8",
24799,,"ENSG00000217767","RP11-160A9.2",
24800,,"ENSG00000217769","RP11-76H14.2",
24801,,"ENSG00000217770","FEM1AP3",
24802,,"ENSG00000217776","RP11-156F23.2",
24803,,"ENSG00000217783","RP11-96F3.2",
24804,,"ENSG00000217786","RP3-508D13.1",
24805,,"ENSG00000217791","ASS1P9",
24806,,"ENSG00000217801","RP11-465B22.3",
24807,,"ENSG00000217805","RP11-191A15.2",
24808,,"ENSG00000217809","FAT1P1",
24809,,"ENSG00000217811","RP11-69I22.2",
24810,,"ENSG00000217824","RP3-323M4.3",
24811,,"ENSG00000217825","AC099552.4",
24812,,"ENSG00000217835","RP6-159A1.2",
24813,,"ENSG00000217862","HIST1H4PS1",
24814,,"ENSG00000217874","RP1-191N21.4",
24815,,"ENSG00000217878","RP11-534P19.1",
24816,,"ENSG00000217889","RP11-66N11.5",
24817,,"ENSG00000217896","AC009235.4",
24818,,"ENSG00000217897","RP11-420K8.2",
24819,,"ENSG00000217929","RP1-24O22.3",
24820,30508,"ENSG00000217930","PAM16",51025
24821,125393,"ENSG00000217950","AC073869.20",401010
24822,,"ENSG00000218014","RP11-263F15.1",
24823,,"ENSG00000218016","ZNF192P2",
24824,1021604,"ENSG00000218018","RP4-800J21.3",100291105
24825,,"ENSG00000218020","PRKRIRP5",
24826,,"ENSG00000218027","RP11-157J24.1",
24827,,"ENSG00000218029","RP1-232L24.2",
24828,,"ENSG00000218048","RP3-407E4.4",
24829,,"ENSG00000218049","RP11-96J19.2",
24830,,"ENSG00000218052","RP11-561C5.5",
24831,,"ENSG00000218069","RSL24D1P1",
24832,,"ENSG00000218073","RP1-13D10.2",
24833,,"ENSG00000218089","DNAJA1P4",
24834,,"ENSG00000218107","RP1-261G23.4",
24835,93869,"ENSG00000218109","KIRREL3-AS3",283165
24836,,"ENSG00000218125","AP000567.27",
24837,,"ENSG00000218143","ERHP2",
24838,,"ENSG00000218153","KRT18P22",
24839,,"ENSG00000218173","RP11-427E4.1",
24840,,"ENSG00000218175","AC016739.2",
24841,,"ENSG00000218180","RP11-129H15.2",
24842,,"ENSG00000218186","KRT8P43",
24843,,"ENSG00000218187","RP11-325O24.1",
24844,,"ENSG00000218189","XXbac-BPG55C20.3",
24845,,"ENSG00000218194","HLFP1",
24846,,"ENSG00000218198","RPS20P32",
24847,,"ENSG00000218208","RP11-367G18.2",
24848,,"ENSG00000218213","FTH1P26",
24849,,"ENSG00000218226","TATDN2P2",
24850,,"ENSG00000218227","RP11-889L3.1",
24851,,"ENSG00000218233","NEPNP",
24852,,"ENSG00000218261","RP11-96J19.1",
24853,,"ENSG00000218265","RP11-501I19.4",
24854,,"ENSG00000218274","RP3-407E4.3",
24855,,"ENSG00000218281","HIST1H2APS3",
24856,,"ENSG00000218283","MORF4L1P1",
24857,,"ENSG00000218300","RP11-63K6.4",
24858,,"ENSG00000218305","AC006024.4",
24859,,"ENSG00000218313","RP11-393I2.2",
24860,,"ENSG00000218328","C1orf196",
24861,35003,"ENSG00000218336","ODZ3",55714
24862,,"ENSG00000218337","RP4-724P12.1",
24863,,"ENSG00000218346","VN1R14P",
24864,,"ENSG00000218347","HNRNPA1P1",
24865,,"ENSG00000218350","RP11-789A7.1",
24866,,"ENSG00000218351","RP11-551A11.1",
24867,,"ENSG00000218357","LL22NC03-75H12.2",
24868,171775,"ENSG00000218358","RAET1K",646024
24869,,"ENSG00000218359","RP11-14H3.3",
24870,,"ENSG00000218363","SLC25A20P1",
24871,,"ENSG00000218410","AC012078.2",
24872,1001974,"ENSG00000218416","AC110619.2",100130449
24873,,"ENSG00000218418","RP11-296E7.1",
24874,,"ENSG00000218422","AC016773.1",
24875,,"ENSG00000218424","RP3-406A7.4",
24876,,"ENSG00000218426","RP11-475C16.1",
24877,,"ENSG00000218428","RP1-136O14.1",
24878,,"ENSG00000218437","RBM22P4",
24879,,"ENSG00000218454","HNRNPA1P19",
24880,,"ENSG00000218459","RP3-397H23.2",
24881,,"ENSG00000218472","RP1-140K8.2",
24882,,"ENSG00000218475","RP11-93K7.1",
24883,,"ENSG00000218476","RP11-108N13.1",
24884,,"ENSG00000218483","RP11-554D15.2",
24885,,"ENSG00000218490","RP11-344F20.1",
24886,,"ENSG00000218499","RP3-422G23.3",
24887,,"ENSG00000218502","H2AFZP3",
24888,28828,"ENSG00000218510","LINC00339",29092
24889,,"ENSG00000218512","SPTLC1P2",
24890,,"ENSG00000218520","RP11-184C23.4",
24891,,"ENSG00000218521","RP11-420A21.1",
24892,,"ENSG00000218536","AP002530.2",
24893,,"ENSG00000218537","AP000350.4",
24894,,"ENSG00000218549","OR4K12P",
24895,,"ENSG00000218561","RP1-253B10.1",
24896,,"ENSG00000218565","RP11-12A2.1",
24897,,"ENSG00000218574","RP1-256G22.1",
24898,,"ENSG00000218577","RP3-416J7.1",
24899,,"ENSG00000218582","GAPDHP63",
24900,,"ENSG00000218586","RP4-791C19.1",
24901,,"ENSG00000218596","RP11-2J18.1",
24902,,"ENSG00000218617","RP3-407E4.2",
24903,,"ENSG00000218631","RP3-395C13.1",
24904,,"ENSG00000218632","RP11-425D10.4",
24905,,"ENSG00000218643","RP11-686D16.2",
24906,,"ENSG00000218672","AC008060.7",
24907,,"ENSG00000218676","BRD7P4",
24908,,"ENSG00000218682","AC010150.1",
24909,,"ENSG00000218689","RP3-341I10.1",
24910,,"ENSG00000218690","HIST1H2APS4",
24911,,"ENSG00000218698","ST13P16",
24912,,"ENSG00000218713","RP1-34L19.1",
24913,,"ENSG00000218716","RP11-302L19.2",
24914,,"ENSG00000218725","RP11-174C7.2",
24915,,"ENSG00000218728","RP5-1032F13.1",
24916,,"ENSG00000218730","RP3-453I5.2",
24917,,"ENSG00000218732","RP5-1046G13.2",
24918,157121457,"ENSG00000218739","AC007390.5",100505876
24919,,"ENSG00000218748","DBIP1",
24920,,"ENSG00000218749","RP3-340B19.5",
24921,,"ENSG00000218754","RPL18AP8",
24922,,"ENSG00000218757","RP3-472M2.2",
24923,,"ENSG00000218766","RP11-207F8.1",
24924,,"ENSG00000218772","FAM8A6P",
24925,,"ENSG00000218776","RP11-331O9.3",
24926,,"ENSG00000218792","HSPD1P16",
24927,,"ENSG00000218793","RP3-382I10.3",
24928,,"ENSG00000218803","GSTM2P1",
24929,,"ENSG00000218806","RP3-369A17.2",
24930,,"ENSG00000218809","RP1-229K20.5",
24931,,"ENSG00000218813","RP11-59D5__B.3",
24932,,"ENSG00000218819","AC010872.2",
24933,36182,"ENSG00000218823","PAPOLB",56903
24934,,"ENSG00000218834","RP11-361F19.1",
24935,,"ENSG00000218839","FAM138C",
24936,,"ENSG00000218857","RP1-209B5.2",
24937,,"ENSG00000218868","CNN3P1",
24938,,"ENSG00000218870","RP11-160A9.1",
24939,,"ENSG00000218872","RP11-249L21.2",
24940,,"ENSG00000218890","RP1-129L7.1",
24941,81568,"ENSG00000218891","ZNF579",163033
24942,,"ENSG00000218893","RP3-451B15.3",
24943,,"ENSG00000218896","RP1-20N2.2",
24944,,"ENSG00000218902","PTMAP3",
24945,,"ENSG00000218965","RP11-11D8.3",
24946,,"ENSG00000218976","RP11-528A10.1",
24947,,"ENSG00000218980","FTH1P15",
24948,,"ENSG00000218986","RP1-137F1.3",
24949,,"ENSG00000218991","CCNG1P1",
24950,,"ENSG00000218996","RP1-99E18.2",
24951,94430,"ENSG00000219016","CTA-299D3.8",284933
24952,,"ENSG00000219023","RP3-340B19.2",
24953,,"ENSG00000219027","RPS3AP2",
24954,,"ENSG00000219039","AC005102.1",
24955,,"ENSG00000219041","AC018696.2",
24956,,"ENSG00000219061","RP11-707M1.4",
24957,23191,"ENSG00000219073","CELA3B",23436
24958,,"ENSG00000219074","RP11-506E9.1",
24959,,"ENSG00000219085","RP13-371D18.2",
24960,,"ENSG00000219087","RP3-433F14.2",
24961,,"ENSG00000219088","RP3-359N14.1",
24962,,"ENSG00000219095","RP11-323I14__A.1",
24963,,"ENSG00000219102","RP1-167A19.5",
24964,,"ENSG00000219133","RP11-203F10.6",
24965,,"ENSG00000219135","RP11-129H15.3",
24966,,"ENSG00000219139","RP11-304C16.2",
24967,,"ENSG00000219146","RP11-134L4.1",
24968,,"ENSG00000219149","RP11-214N16.2",
24969,,"ENSG00000219150","RP11-569A2.2",
24970,,"ENSG00000219159","AC011298.2",
24971,,"ENSG00000219163","HMGB1P20",
24972,,"ENSG00000219186","FTH1P19",
24973,,"ENSG00000219188","RP11-107N4.1",
24974,,"ENSG00000219190","RP1-253B10.2",
24975,133577,"ENSG00000219200","RNASEK",440400
24976,,"ENSG00000219201","RP11-181C21.4",
24977,,"ENSG00000219222","RP11-480N24.3",
24978,,"ENSG00000219240","RP11-63K6.5",
24979,,"ENSG00000219249","AMZ2P2",
24980,,"ENSG00000219253","RP11-551A13.1",
24981,,"ENSG00000219257","RP11-14I4.2",
24982,,"ENSG00000219262","OR2E1P",
24983,,"ENSG00000219273","RP1-217P22.2",
24984,,"ENSG00000219274","RPS20P2",
24985,,"ENSG00000219280","VN1R8P",
24986,,"ENSG00000219284","RP11-151M7.1",
24987,,"ENSG00000219294","PIP5K1P1",
24988,,"ENSG00000219297","MRPL42P3",
24989,,"ENSG00000219298","RP11-472G23.3",
24990,,"ENSG00000219302","RP11-174C7.3",
24991,,"ENSG00000219314","RP1-273P12.1",
24992,,"ENSG00000219329","RP11-397G5.2",
24993,,"ENSG00000219332","RP11-307F22.2",
24994,,"ENSG00000219355","RPL31P52",
24995,,"ENSG00000219361","RP11-250B2.2",
24996,,"ENSG00000219368","ZNF299P",
24997,,"ENSG00000219374","RP1-142O9.1",
24998,,"ENSG00000219375","ATP5GP1",
24999,,"ENSG00000219384","RP11-491H9.3",
25000,,"ENSG00000219387","ATF1P1",
25001,,"ENSG00000219391","AC019129.1",
25002,,"ENSG00000219392","RP1-265C24.5",
25003,,"ENSG00000219395","RP11-351K16.5",
25004,,"ENSG00000219404","RP11-524C21.1",
25005,,"ENSG00000219409","RP11-106E7.1",
25006,,"ENSG00000219410","AC125494.1",
25007,,"ENSG00000219430","MBL3P",
25008,,"ENSG00000219433","RP11-350J20.4",
25009,25607,"ENSG00000219435","C11orf20",25858
25010,25566,"ENSG00000219438","FAM19A5",25817
25011,,"ENSG00000219445","RP11-3B12.3",
